Client_id,Client_name,Client_Gender,                 age,address,city,province,postalCode,country,Marital_Status,Family_Members,Child_Count,Occupation,Eligible_id,Partner_id
112385,Paula,Male,30,106 Garner Rd,Spartanburg,SC,29303,US,M,2,0,,74529,46038
19908,Kristian & Di,Male,37,2619 Brandermill Blvd,Gambrills,MD,21054,US,M,2,0,Laborers,74872,4520
45098,David,Male,39,613 E 4th Ave,Red Springs,NC,28377,US,S,1,0,Laborers,9672,124107
43810,Niya,Female,41,104 School St,Glen Cove,NY,11542,US,D,1,0,Laborers,49840,128023
22981,Helene,Female,40,2789 Interstate Highway 20,Van,TX,75790,US,M,4,2,Laborers,44877,99120
68134,Debbie,Female,42,2789 Interstate Highway 20,Van,TX,75790,US,M,2,0,Drivers,30575,88837
23518,Anthony,Male,40,111 State Highway 239 E,Tivoli,TX,77990,US,M,2,0,Laborers,77602,82809
109188,Tilly,Female,57,1301 N Dickinson Dr,Rusk,TX,75785,US,M,2,0,Sales,88816,65376
1150,Edward,Male,56,300 S Main St,Borger,TX,79007,US,M,2,0,,94206,82044
44586,Claire,Male,37,900 Highway 80,San Marcos,TX,78666,US,M,2,0,Private service,75663,46264
84299,Juhli,Male,59,849 E Commerce St,San Antonio,TX,78205,US,M,2,0,,89681,48078
103793,Marlon,Male,39,2282 SE Military Dr,San Antonio,TX,78223,US,M,2,0,Cleaning,55803,48631
35032,Mary D,Male,49,2188 Great Neck Sq,Virginia Beach,VA,23454,US,M,2,0,Sales,8864,58736
103291,Valerie,Female,38,505 W 21st St,Norfolk,VA,23517,US,M,2,0,Drivers,863,22094
93909,Larissa,Male,36,5000 W Broad St,Richmond,VA,23230,US,M,4,2,Core,113764,46606
127925,Eric,Male,50,3011 Hershberger Rd NW,Roanoke,VA,24017,US,D,1,0,Core,128011,77408
128097,Jessica,Male,41,850 London Blvd,Portsmouth,VA,23704,US,M,4,2,Core,46438,124944
26149,Melissa,Male,54,1032 E Main St,Pulaski,VA,24301,US,D,1,0,Laborers,14990,52856
95886,Alex,Female,58,8405 Hampton Blvd,Norfolk,VA,23505,US,W,1,0,Drivers,72472,44954
125425,Samir,Female,30,430 Denbigh Blvd,Newport News,VA,23608,US,S,1,0,Drivers,60028,78537
120078,Tony,Female,33,3750 Candlers Mountain Rd,Lynchburg,VA,24502,US,S,1,0,,30987,53698
60625,Luis Fernando,Female,47,501 S Hicks St,Lawrenceville,VA,23868,US,M,6,4,Managers,14701,75355
115031,Henning,Male,50,2231 Langhorne Rd,Lynchburg,VA,24501,US,M,2,0,Accountants,14761,49152
37077,Stefano,Male,32,2310 E Overland Rd,Meridian,ID,83642,US,M,3,1,,41765,11828
69252,Jana,Male,40,3635 S Rainbow Blvd,Las Vegas,NV,89103,US,M,2,0,,80469,61695
12194,Per,Male,37,8552 W Lake Mead Blvd,Las Vegas,NV,89128,US,M,2,0,Laborers,50998,84638
80188,Adrienne,Male,54,9101 W Sahara Ave,Las Vegas,NV,89117,US,M,2,0,,81851,24254
10430,Elise,Male,24,35 Dayton Valley Rd,Dayton,NV,89403,US,M,3,1,,117701,91794
21262,Deda,,54,45201 Schoenherr Rd,Utica,MI,48315,US,S,1,0,Laborers,21055,117164
55236,Share,Male,34,3860 S State Rd,Ann Arbor,MI,48108,US,M,,2,Core,115183,83411
126917,Naimah,Male,56,9640 Hageman Rd,Bakersfield,CA,93312,US,M,2,0,Laborers,42247,6360
112190,Violetta,Male,31,6255 Central Ave,Portage,IN,46368,US,,1,0,,120305,13834
16342,Jenna,Female,24,6801 Highway 41 N,Evansville,IN,47711,US,M,2,0,Laborers,95034,4904
2201,Jason,Female,42,3826 English Ave,Indianapolis,IN,46201,US,M,2,0,Drivers,45588,56887
53687,Alicia,Female,57,3303 Lincolnway E,Mishawaka,IN,46544,US,M,2,0,Drivers,12374,95408
47168,Silvia,Male,42,4830 University Dr,Evansville,IN,47712,US,M,2,0,Core,69864,35269
8782,Joab,Male,51,309 State Road 13 N,North Manchester,IN,46962,US,M,5,3,Laborers,121629,125621
75468,Mary And Geoff,Male,57,3302 Kamer Miller Rd,New Albany,IN,47150,US,,2,0,,26639,4833
663,Eyal,Female,36,32940 Michigan Ave,Wayne,MI,48184,US,M,6,4,Core,67550,109289
74740,Bruce,Female,53,913 Charleston Ave,Mattoon,IL,61938,US,M,2,0,Drivers,65660,91884
117904,Kurt,Female,50,5636 W Irving Park Rd,Chicago,IL,60634,US,M,3,1,Drivers,84413,67209
59599,Jennifer,Male,54,685 W Main St,El Paso,IL,61738,US,D,1,0,Accountants,25603,102745
29479,Ruperto,Female,55,601 E Oak St,Mahomet,IL,61853,US,,3,1,Laborers,38649,2546
105096,Ben,Male,44,35 White St,Cambridge,MA,2140,US,M,2,0,Security,82631,38104
94421,Thai,Male,43,50 Milk St,Boston,MA,2109,US,M,2,0,Core,1848,102120
49058,Hudson,Female,56,340 Longwood Ave,Boston,MA,2115,US,D,2,1,Drivers,4052,21485
47795,Vanessa,Male,54,2306 Dix Hwy,Lincoln Park,MI,48146,US,M,5,3,Laborers,115951,31650
125451,Daniel,Male,55,1108 Lincoln Way East,Massillon,OH,44646,US,M,2,0,Cooking,39466,100407
96114,Patty,Male,37,705 York Road,Kings Mountain,NC,28086,US,M,2,0,Laborers,116955,128807
23241,Amir,Female,33,401 S 2nd St,Pekin,IL,61554,US,D,1,0,Laborers,49942,103159
106258,G & S,Male,46,4204 N Sheridan Rd,Peoria,IL,61614,US,,1,0,,6874,76316
64874,Nazleen,Male,36,1084 S Gilbert Suite 601,Gilbert,AZ,85296,US,M,2,0,Waiters/barmen,109711,118149
100136,Allison,Male,51,401 S 6th St,Petersburg,IL,62675,US,M,2,0,Laborers,39924,10696
51774,Scott,Male,40,4605 E Maryland St,Decatur,IL,62521,US,M,2,0,,53878,88198
124301,Patricia,Male,42,3106 3 Oaks Rd,Cary,IL,60013,US,M,2,0,Waiters/barmen,7434,88348
36127,Evelyn,,51,316 N Main St,Monmouth,IL,61462,US,M,4,2,Drivers,105144,45300
121855,The Box House Hotel,Male,49,201 E Deyoung St,Marion,IL,62959,US,M,2,0,,71147,10625
52648,Moss Owen,Male,48,201 E Deyoung St,Marion,IL,62959,US,M,3,1,,22341,32595
38803,Nancy,Female,32,1453 Grandview Ave,Columbus,OH,43212,US,S,1,0,,66138,128048
39916,Bliss,Male,31,4967 Eagle Rock Blvd,Los Angeles,CA,90041,US,S,1,0,High skill tech,84167,51548
95301,Pam,Male,55,120 N Division Ave,Polo,IL,61064,US,M,2,0,Sales,90034,91834
16505,Jennifer,Female,40,526 E Carl Albert Pkwy,McAlester,OK,74501,US,S,1,0,Laborers,51278,58450
63771,The Box House Hotel,Male,47,945 W Memorial Rd,Oklahoma City,OK,73114,US,M,2,0,,116533,3058
51960,The Box House Hotel,Male,57,1737 N University Ave,Lafayette,LA,70507,US,W,1,0,High skill tech,36423,2347
111305,Ellis,Male,41,249 E State St,Montrose,MI,48457,US,M,3,1,,33054,119063
114340,The Box House Hotel,Male,48,8010 Sudley Rd,Manassas,VA,20109,US,S,1,0,Core,40414,102988
17379,Christopher,Male,42,6385 Monroe St,Sylvania,OH,43560,US,D,1,0,,50627,123685
65992,Christopher,Female,30,1211 Joe Frank Harris Pkwy SE,Cartersville,GA,30120,US,M,2,0,Low-skill Laborers,80791,50227
104578,Sarah,Male,58,192 Lovvorn Ave,Bowdon,GA,30108,US,M,2,0,,80505,92871
7443,Ruthven,Male,45,1185 Gray Hwy,Macon,GA,31211,US,M,4,2,Cleaning,35747,113196
67768,Julian,Female,49,3156 Frontage Rd,Gainesville,GA,30504,US,,2,0,Laborers,122804,32747
89581,Leslie,Male,42,1224 Watson Blvd,Warner Robins,GA,31093,US,M,2,0,Laborers,24211,119096
47417,Sophie,Female,53,1637 Liberty Expy SE,Albany,GA,31705,US,M,2,0,,73112,90253
30231,Yvette,Female,51,1103 N Westover Blvd,Albany,GA,31707,US,M,3,1,Drivers,37338,6040
14343,The Box House Hotel,Male,32,119 Atlanta St,Barnesville,GA,30204,US,M,2,0,Core,96718,110191
79924,Famous,Female,41,1035 Edgefield Rd,North Augusta,SC,29860,US,M,4,2,Security,37715,16706
105654,Kyle,Male,43,1035 Edgefield Rd,North Augusta,SC,29860,US,W,1,0,Core,33981,57285
29495,Ange,Male,40,2500 Wilde Lake Blvd,Pensacola,FL,32526,US,D,3,2,Sales,48853,60157
98183,Alex,Male,50,3439 Highway 77,Panama City,FL,32405,US,D,1,0,,34437,73035
87554,T,Male,34,3473 Clairmont Rd NE,Atlanta,GA,30319,US,M,2,0,Medicine,9413,91546
83683,Sahr,Male,53,2781 Chamblee Tucker Rd,Atlanta,GA,30341,US,M,2,0,,128381,74321
74603,Marylyn,Male,45,256 N Main St,Jonesboro,GA,30236,US,M,2,0,High skill tech,96169,29148
83191,Nathalie,Male,39,410 North Ave NE,Atlanta,GA,30308,US,M,3,1,,39770,65781
110103,Savannah,Male,44,498 Busch Dr,Jacksonville,FL,32218,US,M,2,0,Security,110991,99674
57026,Sadatu,Male,55,1500 Mayport Rd,Atlantic Beach,FL,32233,US,S,1,0,Cooking,129038,73306
91205,Jason,Male,46,822 Beal Pkwy NW,Fort Walton Beach,FL,32547,US,D,1,0,,54533,79975
55470,Keishera,Female,45,5425 Cotton St,Graceville,FL,32440,US,M,3,1,Laborers,115115,23557
53922,Tessa,Female,34,1098 W International Speedway Blvd,DeLand,FL,32720,US,M,3,1,Managers,127501,99631
129138,Eduardo,Male,36,7237 Milford Harrington Hwy,Harrington,DE,19952,US,D,,0,,13712,86857
2034,Sahr,Male,59,651 W Washington St,Chattahoochee,FL,32324,US,M,4,2,Laborers,65734,78329
37286,Shon,Female,31,401 S Thompson St,Springdale,AR,72764,US,M,2,0,Laborers,85602,5276
32818,Peter Michael,Female,44,4513 Williamson Rd NW,Roanoke,VA,24012,US,M,3,1,Laborers,32392,47596
46695,Liz And Melissa,Male,33,631 Hogan Rd,Bangor,ME,4401,US,M,4,2,Core,30198,67417
121598,Wanda,Male,40,1783 Roanoke Rd,Daleville,VA,24083,US,D,1,0,,19826,81731
44039,Giorgio,Male,46,22 S State Ave,Dickinson,ND,58601,US,M,2,0,Managers,61448,10960
102733,,Male,48,758 W Dixie Dr,Asheboro,NC,27205,US,M,2,0,Laborers,56761,38937
85600,Mi,Male,42,4505 Kester Mill Rd,Winston-Salem,NC,27103,US,M,2,0,Accountants,47731,53621
10833,Lee And Tara,Male,27,1641 S Jefferson Ave,Saint Louis,MO,63104,US,S,1,0,,103303,52951
81553,Chas,Male,48,1051 W Maple Ave,Eunice,LA,70535,US,M,2,0,Core,72707,3938
24745,Ade,Male,59,1305 Veterans Blvd,Festus,MO,63028,US,D,1,0,Security,24931,19765
58871,The Box House Hotel,Male,46,13963 New Halls Ferry Rd,Florissant,MO,63033,US,M,2,0,,14629,93325
68900,Jason,Male,38,1701 Lacey St,Cape Girardeau,MO,63701,US,S,1,0,,107703,58772
31952,Michelle,Female,43,2724 Colonel Glenn Hwy,Fairborn,OH,45324,US,M,4,2,,89418,92697
98758,Alex,Male,38,260 E Cuyahoga Falls Ave,Akron,OH,44310,US,M,3,1,Sales,15582,53348
59963,Alicia,Male,23,235 N Broadway St,New Philadelphia,OH,44663,US,M,2,0,,15547,34244
38236,Olivia,Male,34,2163 Southgate Pkwy,Cambridge,OH,43725,US,W,1,0,,122764,5224
43811,Maya,Male,38,2399 David H Mcleod Blvd,Florence,SC,29501,US,M,2,0,Laborers,24651,93022
58215,Kai,Male,37,1420 S Irby St,Florence,SC,29505,US,M,2,0,,73047,55517
88293,Driss,Female,25,35 Manchester Rd,Derry,NH,3038,US,M,2,0,Managers,64305,11376
37225,Marine,Male,48,195 Woodstock Ave,Rutland,VT,5701,US,M,2,0,,124818,59458
43935,Kelli,Female,49,1155 N Hill Field Rd,Layton,UT,84041,US,M,2,0,,105473,89206
48899,Olivia,Female,38,41 Jayview Dr,Enosburg Falls,VT,5450,US,M,2,0,Laborers,37946,15236
99082,Carol,Male,43,6096 Highway 49,West Helena,AR,72390,US,S,1,0,,34178,63582
75859,Anthony,Female,33,155 Dorset St,South Burlington,VT,5403,US,M,4,2,Drivers,64173,114934
85109,Natalia,Male,55,155 Dorset St,South Burlington,VT,5403,US,M,3,,Laborers,19418,37398
118135,Susi,Female,38,1125 Shelburne Rd,South Burlington,VT,5403,US,M,4,2,High skill tech,127816,50114
89169,Tony,Female,49,71 Upper Main St,Essex Junction,VT,5452,US,M,2,0,,56502,14645
4988,Andrey,Female,40,44 S Park Dr,Colchester,VT,5446,US,D,,0,,66147,99746
81441,Jane,Male,43,101 Princeton Blvd,Adairsville,GA,30103,US,M,2,0,Medicine,107366,88624
37707,Will,Male,38,916 W North Temple,Salt Lake City,UT,84116,US,S,1,0,Laborers,25379,104335
94317,Lilly,Male,58,909 W Riverdale Rd,Ogden,UT,84405,US,M,2,0,,53444,75140
42242,Marylyn,Male,57,211 W 1230 N,Provo,UT,84604,US,S,1,0,Managers,26420,11220
8085,LuLu,Female,32,819 N Sullivan Rd,Veradale,WA,99037,US,M,4,2,Laborers,52827,81965
42926,Roberta,Male,56,902 S Main St,Brigham City,UT,84302,US,M,2,0,,55897,34179
114663,Paul,Female,58,505 W Yelm Ave,Yelm,WA,98597,US,D,1,0,Sales,21243,100076
63597,Bobby,Female,60,505 W Yelm Ave,Yelm,WA,98597,US,M,3,1,Drivers,7913,27476
78220,Itamar,Male,37,2740 Laurel Park Rd,Clarksburg,WV,26301,US,M,3,1,Laborers,54970,8767
2902,Vikram,Male,46,1600 E Chestnut Ave,Yakima,WA,98901,US,W,1,0,Laborers,27049,100736
71673,Elizabeth,Male,27,5910 Summitview Ave,Yakima,WA,98908,US,W,1,0,Laborers,71958,4737
128042,Christopher,Male,43,5910 Summitview Ave,Yakima,WA,98908,US,M,2,0,,70871,66182
53847,Justin,Female,32,814 S 9th Ave,Walla Walla,WA,99362,US,M,2,0,,115166,71157
42369,Rodney,Female,40,1601 Pacific Ave,Woodland,WA,98674,US,M,3,1,Core,119027,112232
110474,AntonÃ­n,Female,38,615 E Grand River Ave,East Lansing,MI,48823,US,M,2,,Laborers,32062,22798
17284,Seith,Male,34,3476 Whittier Blvd,Los Angeles,CA,90023,US,M,2,0,Managers,4430,12463
69457,Eric,Female,47,1084 S State Rd,Davison,MI,48423,US,M,2,0,HR,94801,24899
83974,Katharine,Female,42,818 N 12th St,Murray,KY,42071,US,M,3,1,Drivers,39086,74906
107761,Wayne,,48,2510 Frederica St,Owensboro,KY,42301,US,D,2,1,Cleaning,61147,120069
37834,Lauren,Male,29,6 Orient Way,Rutherford,NJ,7070,US,M,4,2,Security,17699,102169
25904,Jean,Male,50,13425 Q St,Omaha,NE,68137,US,D,3,2,Cooking,112992,56758
73190,Catherine,Male,52,1303 Bridge St,Charlevoix,MI,49720,US,W,1,0,,61428,55625
70160,Holly,Male,50,816 Galvin Rd S,Bellevue,NE,68005,US,,2,0,Core,74393,36747
126642,Tracy,,58,640 N Park Ave,Fremont,NE,68025,US,M,2,0,,32685,37075
76228,Giovanni,Female,46,814 S 13th St,Norfolk,NE,68701,US,M,2,0,,54826,99377
18983,Karen,Female,38,141 S Chestnut St,Wahoo,NE,68066,US,W,1,0,Laborers,37231,74357
42803,Christopher,Female,46,6893 Gratiot Rd,Saginaw,MI,48609,US,M,2,0,Drivers,57043,96182
65527,Jeff,Female,32,538 Livingston St,Norwood,NJ,7648,US,S,1,0,Drivers,6495,127217
5441,Irena,Male,51,141 Us Highway 46,Budd Lake,NJ,7828,US,M,6,4,Cleaning,109997,9539
18473,Michael,Male,39,4402 Baldwin Rd,Auburn Hills,MI,48326,US,M,2,0,Sales,34827,37877
98337,Jessica,Female,48,1313 N State St,Belvidere,IL,61008,US,S,1,0,Drivers,9247,4140
68782,Daniel,Female,36,681 N 12th St,Breese,IL,62230,US,,2,0,,21637,97907
98247,Ivy,Male,34,285 N Front St,Braidwood,IL,60408,US,W,1,0,Medicine,76170,94876
67119,Dave,Male,40,100 N Bolingbrook Dr,Bolingbrook,IL,60440,US,D,1,0,Core,12057,103926
91319,Mark,Male,43,1180 N Kinzie Ave,Bradley,IL,60915,US,M,2,0,Medicine,9176,23009
111275,Orna,Male,52,575 Main St NW,Bourbonnais,IL,60914,US,W,1,0,,92192,113211
60787,Allison,Female,33,1224 M 89,Plainwell,MI,49080,US,S,1,0,,46093,11243
65894,Vanessa,Male,49,6401 Cermak Rd,Berwyn,IL,60402,US,D,1,0,Managers,112025,65158
67702,Josh,Male,32,7181 Cermak Rd,Berwyn,IL,60402,US,M,2,0,Cleaning,71443,33795
55982,Rinaldo,Male,39,240 W Chrysler Dr,Belvidere,IL,61008,US,D,1,0,,60303,67793
38230,Jonathan,Male,40,7301 Westfield Plaza Dr,Belleville,IL,62223,US,M,2,0,,126755,76704
48253,Oliver,Female,38,1023 N Lake St,Aurora,IL,60506,US,M,2,0,Laborers,44925,68775
89431,Kristin,Male,43,188 Fox Valley Ctr,Aurora,IL,60504,US,M,3,1,,96603,127486
117314,Carolyn,Female,39,2250 US Highway 23 S,Alpena,MI,49707,US,S,1,0,Laborers,69734,13661
14155,Meighan,Male,54,1001 S State Ave,Alpena,MI,49707,US,M,2,0,Managers,78802,81343
123078,Julie,Female,38,3000 Maplewood Dr,Sulphur,LA,70663,US,M,2,0,Security,89193,65845
50137,John,Male,40,1402 SE 3rd St,Aledo,IL,61231,US,M,2,0,Security,40102,117259
41799,Mihalis,Male,55,500 E Algonquin Rd,Algonquin,IL,60102,US,M,2,0,,19573,46205
47037,B.,Male,42,125 S Randall Rd,Algonquin,IL,60102,US,M,2,0,Sales,74419,41168
115397,Nancy,Female,39,202 S Loop 336 W,Conroe,TX,77304,US,M,3,1,Laborers,66178,9802
35221,"Dee, Dre & Mama Shelley",Male,40,148 Caldwell Blvd,Nampa,ID,83651,US,M,2,0,,92270,9262
52892,Peter,Female,32,6464 Siegen Ln,Baton Rouge,LA,70809,US,S,1,0,Security,78460,24841
90041,Gladys & Bob,Male,55,178 S Eagle Rd,Eagle,ID,83616,US,M,2,0,Core,3460,59558
26751,M,Male,45,1335 S Washington Ave,Emmett,ID,83617,US,M,2,0,,74060,44648
66071,Wendy,Male,35,1750 Rostraver Rd,Belle Vernon,PA,15012,US,M,3,1,Secretaries,97333,30613
33552,Ewelina,Male,58,2693 Brodhead Rd,Aliquippa,PA,15001,US,D,1,0,,126187,69553
107354,Wayne,Female,35,2900 Wendell Blvd,Wendell,NC,27591,US,S,1,0,Laborers,98883,39371
83598,William,Male,49,2900 W 5th St,Lumberton,NC,28358,US,D,1,0,Core,51142,110882
117725,Lucy,Female,34,44204 10th St W,Lancaster,CA,93534,US,M,4,2,Drivers,70666,118063
34210,Pat,Male,36,44836 10th St W,Lancaster,CA,93534,US,D,2,1,Sales,105443,113045
129245,Donna,Male,24,3820 Lamar Ave,Paris,TX,75462,US,W,1,0,,79913,100036
16810,Kimberly,Male,34,5100 Davis Blvd,North Richland Hills,TX,76180,US,M,3,1,Laborers,51756,88511
88356,Meredith,Male,51,904 W Eldorado Pkwy,Little Elm,TX,75068,US,M,3,1,Sales,63674,7798
3875,Tokunbo,Female,39,4704 4th St,Lubbock,TX,79416,US,M,4,2,Drivers,51151,1598
4749,Fred,Female,50,791 Keller Pkwy,Keller,TX,76248,US,M,2,0,Drivers,115603,109987
9559,Laura,Male,32,305 N Rice St,Hamilton,TX,76531,US,M,2,0,,22361,85536
112110,Pepe,Female,42,1108 N Grand Ave,Gainesville,TX,76240,US,,2,0,Laborers,97507,49680
114915,Lennny & Megan,Female,50,1451 E Main St,Eastland,TX,76448,US,M,2,0,Laborers,59442,18338
66011,Amia,Female,40,180 Pioneer Trl,Chaska,MN,55318,US,M,2,0,,15400,8448
60450,JT And Tiziana,Female,46,180 Pioneer Trl,Chaska,MN,55318,US,M,4,2,Laborers,11749,58056
129469,JT And Tiziana,Female,37,1615 County Road 42 W,Burnsville,MN,55306,US,S,1,0,,114365,25278
62153,Kaye,Male,34,595 E Beasley Rd,Jackson,MS,39206,US,W,1,0,,66424,87477
39499,Ligia,Male,44,970 Cedar Lake Rd,Biloxi,MS,39532,US,M,3,1,,33129,54966
19091,James,Female,40,970 Cedar Lake Rd,Biloxi,MS,39532,US,M,3,1,Managers,21039,56475
48260,Lucy,Male,37,9505 South Blvd,Charlotte,NC,28273,US,M,4,2,,37064,114600
96830,Alain,Male,33,937 Alabama St,Columbus,MS,39702,US,M,2,0,Managers,77843,110673
126561,"Robert ""Bob""",Female,35,930 Mall Loop Rd,High Point,NC,27262,US,M,2,0,Laborers,15602,126436
69098,Andres,Male,58,2707 Bridge Ave,Albert Lea,MN,56007,US,M,2,0,,90122,59597
89178,Placid,Male,39,8305 Creedmoor Rd,Raleigh,NC,27613,US,M,2,0,,106273,1891
48501,Jsun,Female,43,905 Louisiana Ave,Libby,MT,59923,US,,,0,,28157,116140
109465,Jorin,Female,39,905 Louisiana Ave,Libby,MT,59923,US,M,2,0,Security,108924,23919
62274,Seith,Male,36,310 N Samish Way,Bellingham,WA,98225,US,M,4,2,Sales,32984,29958
98908,Andrea,Female,57,310 N Samish Way,Bellingham,WA,98225,US,M,3,1,,63651,46346
17357,Jade,Male,36,6724 Highway 63,Moss Point,MS,39563,US,M,2,0,,72121,83202
115331,Smadar,Female,50,812 Winston Rd,Lexington,NC,27295,US,M,3,1,High skill tech,68350,117867
65150,Rahul,Male,55,840 S Main St,Kernersville,NC,27284,US,S,1,,Core,46595,63141
42257,Lucy,Female,44,822 Wheat Dr,Bozeman,MT,59715,US,M,3,1,Laborers,118952,63745
116136,Giancarlo,Male,44,822 Wheat Dr,Bozeman,MT,59715,US,M,2,0,Sales,16437,24985
36244,Wanda,Male,39,717 Conover Blvd W,Conover,NC,28613,US,M,2,0,Laborers,39981,55282
109049,Yvette,Male,46,720 E Broadway St,Missoula,MT,59802,US,M,2,,Laborers,42354,60479
111496,Jilly,Male,39,710 N Davis Ave,Cleveland,MS,38732,US,S,1,0,Cleaning,64259,58528
8105,Daniel,Male,34,710 N Davis Ave,Cleveland,MS,38732,US,W,1,0,,127014,25950
19478,Adam,Male,40,692 Beach Blvd,Biloxi,MS,39530,US,M,4,2,Laborers,123244,26099
79579,Lisel,Male,50,65 Goodman Rd W,Southaven,MS,38671,US,S,1,0,Core,55942,2098
26935,Barbara,Male,31,65 Goodman Rd W,Southaven,MS,38671,US,M,2,0,Sales,102307,82682
81010,Chris,Male,37,706 College Rd,Greensboro,NC,27410,US,M,3,1,Medicine,63550,98619
32348,Sara,Female,39,701 Main St,Scotland Neck,NC,27874,US,M,3,1,Laborers,8429,58444
122747,Benton,Male,51,701 Main St,Scotland Neck,NC,27874,US,D,1,0,Cleaning,4993,53694
88118,Linda & Chris,Male,41,6779 Raeford Rd,Fayetteville,NC,28304,US,M,2,0,,69892,81136
5622,Alec,Male,41,6495 Us Highway 93 S,Whitefish,MT,59937,US,M,2,0,Managers,73618,90615
97335,Julia,Female,43,6225 W Sugar Creek Rd,Charlotte,NC,28269,US,M,3,1,Sales,98970,50535
72995,Vanessa,Male,30,6301 Albemarle Rd,Charlotte,NC,28212,US,M,2,0,,74233,127817
21707,Ali & SweetPea,Female,54,601 Jake Alexander Blvd W,Salisbury,NC,28147,US,M,3,1,,8946,116950
120201,Jeffrey,Male,43,5701 Inman Rd,Greensboro,NC,27410,US,M,2,0,Laborers,93480,101605
42929,Lena,Male,59,5800 E Wt Harris Blvd,Charlotte,NC,28215,US,S,1,0,Sales,63045,49435
117511,Doug,Female,47,5800 E Wt Harris Blvd,Charlotte,NC,28215,US,M,4,2,Managers,6670,86832
125569,Benton,Male,40,610 Great Mall Dr,Milpitas,CA,95035,US,D,1,0,,85538,76076
128566,Cheryl,Female,32,197 Town Ctr E,Santa Maria,CA,93454,US,M,4,2,Laborers,64003,60141
16040,Jorin,Male,29,1689 Arden Way,Sacramento,CA,95815,US,M,3,1,Laborers,89691,39777
27289,Lewis,Male,36,7602 13th Ave,Brooklyn,NY,11228,US,M,3,1,Laborers,53401,47552
61198,Jane,Male,55,56 Court St,Brooklyn,NY,11201,US,M,2,0,Laborers,55752,128536
120723,Donna,Female,30,401 N Main St,Lexington,NC,27292,US,M,2,0,Drivers,114758,34707
73793,Kris,Male,39,1432 Cotton Grove Rd,Lexington,NC,27292,US,M,2,0,,1894,51341
36093,Henry,Female,39,401 Lincoln Hwy,Fairview Heights,IL,62208,US,S,1,0,Cooking,10549,35134
66777,Jennifer,Female,50,100 Plaza Sq,Park Hills,MO,63601,US,M,3,1,Laborers,93187,28967
91068,Cj,Male,44,1309 Fulton St,Brooklyn,NY,11216,US,M,3,1,Cooking,26996,54170
120574,Dani,Male,37,4115 3rd Ave,Bronx,NY,10457,US,M,3,1,Managers,58219,118445
30294,Sarah,Female,46,3732 E Tremont Ave,Bronx,NY,10465,US,M,2,0,,72280,77964
99081,Amit,Male,32,1500 S Main St,Lexington,NC,27292,US,M,3,1,Sales,126601,57459
12094,Kathrine,Male,37,7197 Charles St,Rockford,IL,61112,US,D,1,0,,9592,100698
11849,Milan,Male,29,100 Thomas Rd,West Monroe,LA,71291,US,M,2,0,Laborers,56319,128035
2671,Tony,Female,41,10440 Highland Rd,Hartland,MI,48353,US,M,2,0,High skill tech,32487,107194
55140,Jason,Male,45,1138 E State St,Rockford,IL,61104,US,M,4,2,Managers,118001,95913
75362,Jason,Male,57,421 N 36th St,Quincy,IL,62301,US,W,1,0,,20837,93668
5763,Rosario,Male,48,4121 Sauk Trl,Richton Park,IL,60471,US,M,2,0,,120739,8507
12659,Mat,Male,60,600 S Newport Rd,Pontiac,IL,61764,US,M,2,0,High skill tech,37148,103196
21207,Mike,Male,26,600 S Newport Rd,Pontiac,IL,61764,US,M,2,0,Sales,121561,84975
45421,Christian & Carla,Male,58,10721 Jefferson Ave,Newport News,VA,23601,US,M,3,1,,17647,57790
51952,Obed,Male,34,2901 Court St,Pekin,IL,61554,US,M,2,0,,103979,1096
80873,Lisa,Male,55,2408 Stringtown Rd,Grove City,OH,43123,US,M,2,0,,26799,107190
119054,Village,Male,41,1 Marquette Ave,Oglesby,IL,61348,US,M,2,0,,108351,64791
128651,Andrew & Markus,Male,50,1 Marquette Ave,Oglesby,IL,61348,US,M,3,1,Core,120520,15906
65790,Daniel,Female,49,1717 Grass Valley Hwy,Auburn,CA,95603,US,S,1,0,Managers,126253,59762
71834,Mariana,Female,44,370 M St,Crescent City,CA,95531,US,M,4,2,Laborers,124058,125158
94138,Mj,Female,44,2050 W Main St,Turlock,CA,95380,US,M,4,2,Drivers,39598,100980
5255,Leslie,Male,31,1120 W Washington St,Marquette,MI,49855,US,,1,0,,94504,99566
115771,Michael,Female,34,2700 Geer Rd,Turlock,CA,95382,US,W,1,0,Managers,21802,70161
73967,David,Male,46,1301 S Salisbury Blvd,Salisbury,MD,21801,US,M,2,0,Cooking,86316,67748
32801,O'Dell,Male,42,1680 Hilliard Rome Rd,Hilliard,OH,43026,US,M,3,1,Accountants,39464,37673
36503,Sundiata,Male,52,718 Nursery Rd,Linthicum Heights,MD,21090,US,D,1,0,Sales,21201,66362
63315,Marina,Female,29,4652 Cemetery Rd,Hilliard,OH,43026,US,S,1,0,Laborers,22333,4429
51581,Farrah,Female,53,4601 Broadway St,Mount Vernon,IL,62864,US,M,2,0,Drivers,46640,56572
77979,Karen,Male,43,800 Woods Rd,Cambridge,MD,21613,US,D,1,0,Managers,78627,107664
117451,Alan,Male,38,1410 Main St,Hamilton,OH,45013,US,W,1,0,,109251,64700
